Demo,Channel 1,Channel 2,Overlap.Factor
P18+,P18+YouTube TrueView,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+YouTube Instant Reserve,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+YouTube Select,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+YouTube OMG Select,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Nine Now,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Ten Play,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Seven Plus,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+SBS On Demand,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Kayo,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Foxtel Go,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Binge,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Netflix,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Optus Sport,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Amazon Prime,P18+Linear TV Regional 4 Nine Network,1
P18+,P18+Linear TV Regional 4 SBS Network,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Foxtel Linear,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+YouTube TrueView,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+YouTube Instant Reserve,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+YouTube Select,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+YouTube OMG Select,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Nine Now,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Ten Play,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Seven Plus,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+SBS On Demand,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Kayo,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Foxtel Go,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Binge,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Netflix,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Optus Sport,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Amazon Prime,P18+Linear TV Regional 4 Ten Network,1
P18+,P18+Foxtel Linear,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+YouTube TrueView,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+YouTube Instant Reserve,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+YouTube Select,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+YouTube OMG Select,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Nine Now,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Ten Play,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Seven Plus,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+SBS On Demand,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Kayo,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Foxtel Go,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Binge,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Netflix,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Optus Sport,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+Amazon Prime,P18+Linear TV Regional 4 SBS Network,1
P18+,P18+YouTube TrueView,P18+Foxtel Linear,1
P18+,P18+YouTube Instant Reserve,P18+Foxtel Linear,1
P18+,P18+YouTube Select,P18+Foxtel Linear,1
P18+,P18+YouTube OMG Select,P18+Foxtel Linear,1
P18+,P18+Nine Now,P18+Foxtel Linear,1
P18+,P18+Ten Play,P18+Foxtel Linear,1
P18+,P18+Seven Plus,P18+Foxtel Linear,1
P18+,P18+SBS On Demand,P18+Foxtel Linear,1
P18+,P18+Kayo,P18+Foxtel Linear,1
P18+,P18+Foxtel Go,P18+Foxtel Linear,1
P18+,P18+Binge,P18+Foxtel Linear,1
P18+,P18+Netflix,P18+Foxtel Linear,1
P18+,P18+Optus Sport,P18+Foxtel Linear,1
P18+,P18+Amazon Prime,P18+Foxtel Linear,1
P18+,P18+YouTube Instant Reserve,P18+YouTube TrueView,1
P18+,P18+YouTube Select,P18+YouTube TrueView,1
P18+,P18+YouTube OMG Select,P18+YouTube TrueView,1
P18+,P18+Nine Now,P18+YouTube TrueView,1
P18+,P18+Ten Play,P18+YouTube TrueView,1
P18+,P18+Seven Plus,P18+YouTube TrueView,1
P18+,P18+SBS On Demand,P18+YouTube TrueView,1
P18+,P18+Kayo,P18+YouTube TrueView,1
P18+,P18+Foxtel Go,P18+YouTube TrueView,1
P18+,P18+Binge,P18+YouTube TrueView,1
P18+,P18+Netflix,P18+YouTube TrueView,1
P18+,P18+Optus Sport,P18+YouTube TrueView,1
P18+,P18+Amazon Prime,P18+YouTube TrueView,1
P18+,P18+YouTube Select,P18+YouTube Instant Reserve,1
P18+,P18+YouTube OMG Select,P18+YouTube Instant Reserve,1
P18+,P18+Nine Now,P18+YouTube Instant Reserve,1
P18+,P18+Ten Play,P18+YouTube Instant Reserve,1
P18+,P18+Seven Plus,P18+YouTube Instant Reserve,1
P18+,P18+SBS On Demand,P18+YouTube Instant Reserve,1
P18+,P18+Kayo,P18+YouTube Instant Reserve,1
P18+,P18+Foxtel Go,P18+YouTube Instant Reserve,1
P18+,P18+Binge,P18+YouTube Instant Reserve,1
P18+,P18+Netflix,P18+YouTube Instant Reserve,1
P18+,P18+Optus Sport,P18+YouTube Instant Reserve,1
P18+,P18+Amazon Prime,P18+YouTube Instant Reserve,1
P18+,P18+YouTube OMG Select,P18+YouTube Select,1
P18+,P18+Nine Now,P18+YouTube Select,1
P18+,P18+Ten Play,P18+YouTube Select,1
P18+,P18+Seven Plus,P18+YouTube Select,1
P18+,P18+SBS On Demand,P18+YouTube Select,1
P18+,P18+Kayo,P18+YouTube Select,1
P18+,P18+Foxtel Go,P18+YouTube Select,1
P18+,P18+Binge,P18+YouTube Select,1
P18+,P18+Netflix,P18+YouTube Select,1
P18+,P18+Optus Sport,P18+YouTube Select,1
P18+,P18+Amazon Prime,P18+YouTube Select,1
P18+,P18+Nine Now,P18+YouTube OMG Select,1
P18+,P18+Ten Play,P18+YouTube OMG Select,1
P18+,P18+Seven Plus,P18+YouTube OMG Select,1
P18+,P18+SBS On Demand,P18+YouTube OMG Select,1
P18+,P18+Kayo,P18+YouTube OMG Select,1
P18+,P18+Foxtel Go,P18+YouTube OMG Select,1
P18+,P18+Binge,P18+YouTube OMG Select,1
P18+,P18+Netflix,P18+YouTube OMG Select,1
P18+,P18+Optus Sport,P18+YouTube OMG Select,1
P18+,P18+Amazon Prime,P18+YouTube OMG Select,1
P18+,P18+Ten Play,P18+Nine Now,1
P18+,P18+Seven Plus,P18+Nine Now,1
P18+,P18+SBS On Demand,P18+Nine Now,1
P18+,P18+Kayo,P18+Nine Now,1
P18+,P18+Foxtel Go,P18+Nine Now,1
P18+,P18+Binge,P18+Nine Now,1
P18+,P18+Netflix,P18+Nine Now,1
P18+,P18+Optus Sport,P18+Nine Now,1
P18+,P18+Amazon Prime,P18+Nine Now,1
P18+,P18+Seven Plus,P18+Ten Play,1
P18+,P18+SBS On Demand,P18+Ten Play,1
P18+,P18+Kayo,P18+Ten Play,1
P18+,P18+Foxtel Go,P18+Ten Play,1
P18+,P18+Binge,P18+Ten Play,1
P18+,P18+Netflix,P18+Ten Play,1
P18+,P18+Optus Sport,P18+Ten Play,1
P18+,P18+Amazon Prime,P18+Ten Play,1
P18+,P18+SBS On Demand,P18+Seven Plus,1
P18+,P18+Kayo,P18+Seven Plus,1
P18+,P18+Foxtel Go,P18+Seven Plus,1
P18+,P18+Binge,P18+Seven Plus,1
P18+,P18+Netflix,P18+Seven Plus,1
P18+,P18+Optus Sport,P18+Seven Plus,1
P18+,P18+Amazon Prime,P18+Seven Plus,1
P18+,P18+Kayo,P18+SBS On Demand,1
P18+,P18+Foxtel Go,P18+SBS On Demand,1
P18+,P18+Binge,P18+SBS On Demand,1
P18+,P18+Netflix,P18+SBS On Demand,1
P18+,P18+Optus Sport,P18+SBS On Demand,1
P18+,P18+Amazon Prime,P18+SBS On Demand,1
P18+,P18+Foxtel Go,P18+Kayo,1
P18+,P18+Binge,P18+Kayo,1
P18+,P18+Netflix,P18+Kayo,1
P18+,P18+Optus Sport,P18+Kayo,1
P18+,P18+Amazon Prime,P18+Kayo,1
P18+,P18+Binge,P18+Foxtel Go,1
P18+,P18+Netflix,P18+Foxtel Go,1
P18+,P18+Optus Sport,P18+Foxtel Go,1
P18+,P18+Amazon Prime,P18+Foxtel Go,1
P18+,P18+Netflix,P18+Binge,1
P18+,P18+Optus Sport,P18+Binge,1
P18+,P18+Amazon Prime,P18+Binge,1
P18+,P18+Optus Sport,P18+Netflix,1
P18+,P18+Amazon Prime,P18+Netflix,1
P18+,P18+Amazon Prime,P18+Optus Sport,1
P18-44,P18-44Linear TV Metro,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Metro 5 Cap Seven Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Metro 5 Cap Nine Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Metro 5 Cap Ten Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro & Regional,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro & Regional,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro & Regional,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro & Regional,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro & Regional,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Kayo,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Binge,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Netflix,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Samsung In-Stream,P18-44Linear TV Metro & Regional,1
P18-44,P18-44Linear TV Regional,P18-44Linear TV Metro,0
P18-44,P18-44Linear TV Metro 5 Cap Seven Network,P18-44Linear TV Metro,1
P18-44,P18-44Linear TV Metro 5 Cap Nine Network,P18-44Linear TV Metro,1
P18-44,P18-44Linear TV Metro 5 Cap Ten Network,P18-44Linear TV Metro,1
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Metro,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro,0
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro,0
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro,0
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro,0
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro,1
P18-44,P18-44Kayo,P18-44Linear TV Metro,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro,1
P18-44,P18-44Binge,P18-44Linear TV Metro,1
P18-44,P18-44Netflix,P18-44Linear TV Metro,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro,1
P18-44,P18-44Linear TV Metro 5 Cap Seven Network,P18-44Linear TV Regional,0
P18-44,P18-44Linear TV Metro 5 Cap Nine Network,P18-44Linear TV Regional,0
P18-44,P18-44Linear TV Metro 5 Cap Ten Network,P18-44Linear TV Regional,0
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Regional,0
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Regional,1
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Regional,1
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Regional,1
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Regional,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Regional,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Regional,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Regional,1
P18-44,P18-44YouTube Select,P18-44Linear TV Regional,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Regional,1
P18-44,P18-44Nine Now,P18-44Linear TV Regional,1
P18-44,P18-44Ten Play,P18-44Linear TV Regional,1
P18-44,P18-44Seven Plus,P18-44Linear TV Regional,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Regional,1
P18-44,P18-44Kayo,P18-44Linear TV Regional,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Regional,1
P18-44,P18-44Binge,P18-44Linear TV Regional,1
P18-44,P18-44Netflix,P18-44Linear TV Regional,1
P18-44,P18-44Optus Sport,P18-44Linear TV Regional,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Regional,1
P18-44,P18-44Linear TV Metro 5 Cap Nine Network,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Linear TV Metro 5 Cap Ten Network,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro 5 Cap Seven Network,0
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro 5 Cap Seven Network,0
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro 5 Cap Seven Network,0
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro 5 Cap Seven Network,0
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Kayo,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Binge,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Netflix,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro 5 Cap Seven Network,1
P18-44,P18-44Linear TV Metro 5 Cap Ten Network,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro 5 Cap Nine Network,0
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro 5 Cap Nine Network,0
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro 5 Cap Nine Network,0
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro 5 Cap Nine Network,0
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Kayo,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Binge,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Netflix,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro 5 Cap Nine Network,1
P18-44,P18-44Linear TV Metro 5 Cap SBS Network,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro 5 Cap Ten Network,0
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro 5 Cap Ten Network,0
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro 5 Cap Ten Network,0
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro 5 Cap Ten Network,0
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Kayo,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Binge,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Netflix,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro 5 Cap Ten Network,1
P18-44,P18-44Linear TV Regional 4 Seven Network,P18-44Linear TV Metro 5 Cap SBS Network,0
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Metro 5 Cap SBS Network,0
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Metro 5 Cap SBS Network,0
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Metro 5 Cap SBS Network,0
P18-44,P18-44Foxtel Linear,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Kayo,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Binge,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Netflix,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Metro 5 Cap SBS Network,1
P18-44,P18-44Linear TV Regional 4 Nine Network,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Kayo,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Binge,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Netflix,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Regional 4 Seven Network,1
P18-44,P18-44Linear TV Regional 4 Ten Network,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Kayo,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Binge,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Netflix,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Regional 4 Nine Network,1
P18-44,P18-44Linear TV Regional 4 SBS Network,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Seven Plus,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44SBS On Demand,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Kayo,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Foxtel Go,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Binge,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Netflix,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Optus Sport,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Amazon Prime,P18-44Linear TV Regional 4 Ten Network,1
P18-44,P18-44Foxtel Linear,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44YouTube TrueView,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44YouTube Instant Reserve,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44YouTube Select,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44YouTube OMG Select,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44Nine Now,P18-44Linear TV Regional 4 SBS Network,1
P18-44,P18-44Ten Play,P18-44Linear TV Regional 4 SBS Network,1
