Demographic,Platform,Weeks,Curve Frequency,Frequency Cap,Key,  A  , B , C , Potential ,D,Max Reach
P18-44,Amazon Prime,5 Weeks,threeplus,0,P18-44Amazon Prime4 Weeksthreeplus0,-1.676438706,1.17499733,-465372.7757,9700000,66809.11329,0
P18-44,Amazon Prime,5 Weeks,fourplus,0,P18-44Amazon Prime4 Weeksfourplus0,-2.021716872,1.390165001,-575100.2167,9700000,67678.35691,0
P18-44,Amazon Prime,5 Weeks,fiveplus,0,P18-44Amazon Prime4 Weeksfiveplus0,-1.327247005,0.944916972,-678963.6409,9700000,115518.5881,0
P18-44,Amazon Prime,5 Weeks,sixplus,0,P18-44Amazon Prime4 Weekssixplus0,-0.957766471,0.707308117,-777608.1031,9700000,174651.0475,0
P18-44,Amazon Prime,5 Weeks,sevenplus,0,P18-44Amazon Prime4 Weekssevenplus0,-0.264725288,0.231844086,-826982.8046,9700000,388876.3572,0
P18-44,Amazon Prime,5 Weeks,eightplus,0,P18-44Amazon Prime4 Weekseightplus0,-0.004339893,0.039579021,-93510.2315,9700000,1211811.085,0
P18-44,Amazon Prime,5 Weeks,nineplus,0,P18-44Amazon Prime4 Weeksnineplus0,0.004145667,0.018978836,336861.9921,9700000,1279106.892,0
P18-44,Amazon Prime,6 Weeks,oneplus,0,P18-44Amazon Prime4 Weeksoneplus0,0.216480102,5348.178426,-0.706430685,9700000,0,0.167372983
P18-44,Amazon Prime,6 Weeks,twoplus,0,P18-44Amazon Prime4 Weekstwoplus0,-2.235041494,1.538641386,-338300.861,9700000,38677.8124,0
P18-44,Amazon Prime,6 Weeks,threeplus,0,P18-44Amazon Prime4 Weeksthreeplus0,-1.717327453,1.2036558,-465372.7757,9700000,66809.11329,0
P18-44,Amazon Prime,6 Weeks,fourplus,0,P18-44Amazon Prime4 Weeksfourplus0,-2.071027037,1.424071463,-575100.2167,9700000,67678.35691,0
P18-44,Amazon Prime,6 Weeks,fiveplus,0,P18-44Amazon Prime4 Weeksfiveplus0,-1.359618882,0.967963727,-678963.6409,9700000,115518.5881,0
P18-44,Amazon Prime,6 Weeks,sixplus,0,P18-44Amazon Prime4 Weekssixplus0,-0.981126628,0.724559534,-777608.1031,9700000,174651.0475,0
P18-44,Amazon Prime,6 Weeks,sevenplus,0,P18-44Amazon Prime4 Weekssevenplus0,-0.271182002,0.237498819,-826982.8046,9700000,388876.3572,0
P18-44,Amazon Prime,6 Weeks,eightplus,0,P18-44Amazon Prime4 Weekseightplus0,-0.004445744,0.040544363,-93510.2315,9700000,1211811.085,0
P18-44,Amazon Prime,6 Weeks,nineplus,0,P18-44Amazon Prime4 Weeksnineplus0,0.004246781,0.019441734,336861.9921,9700000,1279106.892,0
P18-44,Amazon Prime,7 Weeks,oneplus,0,P18-44Amazon Prime4 Weeksoneplus0,0.22163439,5348.178426,-0.706430685,9700000,0,0.167372983
P18-44,Amazon Prime,7 Weeks,twoplus,0,P18-44Amazon Prime4 Weekstwoplus0,-2.288256767,1.575275705,-338300.861,9700000,38677.8124,0
P18-44,Amazon Prime,7 Weeks,threeplus,0,P18-44Amazon Prime4 Weeksthreeplus0,-1.758216202,1.232314272,-465372.7757,9700000,66809.11329,0
P18-44,Amazon Prime,7 Weeks,fourplus,0,P18-44Amazon Prime4 Weeksfourplus0,-2.120337205,1.457977927,-575100.2167,9700000,67678.35691,0
P18-44,Amazon Prime,7 Weeks,fiveplus,0,P18-44Amazon Prime4 Weeksfiveplus0,-1.39199076,0.991010482,-678963.6409,9700000,115518.5881,0
P18-44,Amazon Prime,7 Weeks,sixplus,0,P18-44Amazon Prime4 Weekssixplus0,-1.004486785,0.741810952,-777608.1031,9700000,174651.0475,0
P18-44,Amazon Prime,7 Weeks,sevenplus,0,P18-44Amazon Prime4 Weekssevenplus0,-0.277638716,0.243153553,-826982.8046,9700000,388876.3572,0
P18-44,Amazon Prime,7 Weeks,eightplus,0,P18-44Amazon Prime4 Weekseightplus0,-0.004551595,0.041509705,-93510.2315,9700000,1211811.085,0
P18-44,Amazon Prime,7 Weeks,nineplus,0,P18-44Amazon Prime4 Weeksnineplus0,0.004347895,0.019904633,336861.9921,9700000,1279106.892,0
P18-44,Amazon Prime,8 Weeks,oneplus,0,P18-44Amazon Prime4 Weeksoneplus0,0.226788678,5348.178426,-0.706430685,9700000,0,0.167372983
P18-44,Amazon Prime,8 Weeks,twoplus,0,P18-44Amazon Prime4 Weekstwoplus0,-2.341472041,1.611910023,-338300.861,9700000,38677.8124,0
P18-44,Amazon Prime,8 Weeks,threeplus,0,P18-44Amazon Prime4 Weeksthreeplus0,-1.799104951,1.260972743,-465372.7757,9700000,66809.11329,0
P18-44,Amazon Prime,8 Weeks,fourplus,0,P18-44Amazon Prime4 Weeksfourplus0,-2.169647373,1.49188439,-575100.2167,9700000,67678.35691,0
P18-44,Amazon Prime,8 Weeks,fiveplus,0,P18-44Amazon Prime4 Weeksfiveplus0,-1.424362638,1.014057238,-678963.6409,9700000,115518.5881,0
P18-44,Amazon Prime,8 Weeks,sixplus,0,P18-44Amazon Prime4 Weekssixplus0,-1.027846943,0.759062369,-777608.1031,9700000,174651.0475,0
P18-44,Amazon Prime,8 Weeks,sevenplus,0,P18-44Amazon Prime4 Weekssevenplus0,-0.284095431,0.248808287,-826982.8046,9700000,388876.3572,0
P18-44,Amazon Prime,8 Weeks,eightplus,0,P18-44Amazon Prime4 Weekseightplus0,-0.004657446,0.042475047,-93510.2315,9700000,1211811.085,0
P18-44,Amazon Prime,8 Weeks,nineplus,0,P18-44Amazon Prime4 Weeksnineplus0,0.004449009,0.020367531,336861.9921,9700000,1279106.892,0
P18-44,Amazon Prime,9 Weeks,oneplus,0,P18-44Amazon Prime4 Weeksoneplus0,0.231942967,5348.178426,-0.706430685,9700000,0,0.167372983
P18-44,Amazon Prime,9 Weeks,twoplus,0,P18-44Amazon Prime4 Weekstwoplus0,-2.394687315,1.648544342,-338300.861,9700000,38677.8124,0
P18-44,Amazon Prime,9 Weeks,threeplus,0,P18-44Amazon Prime4 Weeksthreeplus0,-1.8399937,1.289631215,-465372.7757,9700000,66809.11329,0
P18-44,Amazon Prime,9 Weeks,fourplus,0,P18-44Amazon Prime4 Weeksfourplus0,-2.21895754,1.525790854,-575100.2167,9700000,67678.35691,0
P18-44,Amazon Prime,9 Weeks,fiveplus,0,P18-44Amazon Prime4 Weeksfiveplus0,-1.456734517,1.037103993,-678963.6409,9700000,115518.5881,0
P18-44,Amazon Prime,9 Weeks,sixplus,0,P18-44Amazon Prime4 Weekssixplus0,-1.051207101,0.776313787,-777608.1031,9700000,174651.0475,0
P18-44,Amazon Prime,9 Weeks,sevenplus,0,P18-44Amazon Prime4 Weekssevenplus0,-0.290552145,0.254463021,-826982.8046,9700000,388876.3572,0
P18-44,Amazon Prime,9 Weeks,eightplus,0,P18-44Amazon Prime4 Weekseightplus0,-0.004763297,0.043440389,-93510.2315,9700000,1211811.085,0
P18-44,Amazon Prime,9 Weeks,nineplus,0,P18-44Amazon Prime4 Weeksnineplus0,0.004550122,0.02083043,336861.9921,9700000,1279106.892,0
P18-64,Amazon Prime,1 Week,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.116694766,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,1 Week,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-1.172086991,0.809534345,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,1 Week,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.034201062,0.719104549,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,1 Week,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-0.891814578,0.626018764,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,1 Week,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-0.660052335,0.476870201,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,1 Week,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.519700883,0.386305338,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,1 Week,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.11185937,0.106083375,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,1 Week,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.001856482,0.021559227,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,1 Week,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.002469724,0.010412808,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,10 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.223414409,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,10 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.243983442,1.549869319,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,10 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.979998138,1.376739708,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,10 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.707396432,1.198525154,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,10 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.26368309,0.912977315,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,10 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.994977493,0.739589117,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,10 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.214156949,0.203098695,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,10 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003554272,0.041275561,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,10 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004728336,0.019935524,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,11 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.228271244,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,11 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.292765691,1.583562131,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,11 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-2.023041575,1.406668832,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,11 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.744513746,1.224580049,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,11 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.291154462,0.932824648,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,11 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-1.016607438,0.755667142,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,11 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.218812535,0.207513884,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,11 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003631539,0.042172855,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,11 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004831125,0.020368905,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,12 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.233128079,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,12 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.341547939,1.617254942,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,12 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-2.066085013,1.436597956,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,12 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.78163106,1.250634944,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,12 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.318625833,0.952671981,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,12 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-1.038237384,0.771745166,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,12 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.223468121,0.211929073,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,12 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003708805,0.04307015,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,12 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004933915,0.020802286,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,2 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.155484083,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,2 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-1.561688472,1.0786234,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,2 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.377969288,0.958134757,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,2 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.188253565,0.834107276,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,2 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-0.879453599,0.63538176,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,2 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.692449352,0.514713156,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,2 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.149041402,0.141345468,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,2 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.002473577,0.028725509,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,2 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.00329066,0.013874023,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,3 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.174878741,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,3 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-1.756489211,1.213167926,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,3 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.5498534,1.077649861,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,3 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.336473058,0.938151532,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,3 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-0.989154231,0.714637539,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,3 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.778823586,0.578917064,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,3 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.167632418,0.158976514,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,3 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.002782124,0.03230865,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,3 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.003701128,0.015604631,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,4 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.194273399,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,4 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-1.951289953,1.347712454,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,4 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.721737514,1.197164965,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,4 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.484692552,1.042195788,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,4 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.098854863,0.793893319,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,4 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.865197821,0.643120973,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,4 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.186223435,0.176607561,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,4 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003090671,0.035891792,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,4 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004111596,0.017335238,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,5 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.199130234,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,5 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.000072202,1.381405265,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,5 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.764780952,1.22709409,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,5 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.521809866,1.068250683,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,5 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.126326235,0.813740652,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,5 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.886827767,0.659198997,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,5 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.19087902,0.18102275,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,5 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003167938,0.036789087,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,5 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004214386,0.017768619,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,6 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.203987069,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,6 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.048854448,1.415098075,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,6 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.807824388,1.257023213,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,6 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.558927178,1.094305577,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,6 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.153797605,0.833587984,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,6 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.908457711,0.675277021,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,6 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.195534606,0.185437939,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,6 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003245205,0.037686381,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,6 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004317176,0.018202,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,7 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.208843904,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,7 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.097636697,1.448790886,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,7 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.850867826,1.286952337,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,7 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.596044492,1.120360471,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,7 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.181268977,0.853435317,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,7 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.930087657,0.691355045,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,7 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.200190192,0.189853128,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,7 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003322472,0.038583676,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,7 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004419966,0.018635381,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,8 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.213700739,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,8 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.146418946,1.482483698,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,8 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.893911264,1.316881461,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,8 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.633161806,1.146415366,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,8 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.208740348,0.87328265,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,8 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.951717603,0.707433069,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,8 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.204845778,0.194268317,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,8 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003399738,0.039480971,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,8 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004522756,0.019068762,539726.4894,16000000,1897254.761,0
P18-64,Amazon Prime,9 Weeks,oneplus,0,P18-64Amazon Prime4 Weeksoneplus0,0.218557574,8294.778923,-0.719607119,16000000,0,0.158988938
P18-64,Amazon Prime,9 Weeks,twoplus,0,P18-64Amazon Prime4 Weekstwoplus0,-2.195201195,1.516176509,-513529.5797,16000000,61390.88339,0
P18-64,Amazon Prime,9 Weeks,threeplus,0,P18-64Amazon Prime4 Weeksthreeplus0,-1.936954701,1.346810585,-718494.8007,16000000,95235.62277,0
P18-64,Amazon Prime,9 Weeks,fourplus,0,P18-64Amazon Prime4 Weeksfourplus0,-1.67027912,1.172470261,-891772.9214,16000000,132431.776,0
P18-64,Amazon Prime,9 Weeks,fiveplus,0,P18-64Amazon Prime4 Weeksfiveplus0,-1.23621172,0.893129983,-1061692.998,16000000,203842.2628,0
P18-64,Amazon Prime,9 Weeks,sixplus,0,P18-64Amazon Prime4 Weekssixplus0,-0.973347548,0.723511094,-1225931.518,16000000,287374.1443,0
P18-64,Amazon Prime,9 Weeks,sevenplus,0,P18-64Amazon Prime4 Weekssevenplus0,-0.209501364,0.198683506,-1163026.323,16000000,680350.4867,0
P18-64,Amazon Prime,9 Weeks,eightplus,0,P18-64Amazon Prime4 Weekseightplus0,-0.003477005,0.040378266,-94644.93326,16000000,1803124.52,0
P18-64,Amazon Prime,9 Weeks,nineplus,0,P18-64Amazon Prime4 Weeksnineplus0,0.004625546,0.019502143,539726.4894,16000000,1897254.761,0
P25-54,Amazon Prime,1 Week,oneplus,0,P25-54Amazon Prime4 Weeksoneplus0,0.111141554,6002.885746,-0.71910162,10700000,0,0.151639813
P25-54,Amazon Prime,1 Week,twoplus,0,P25-54Amazon Prime4 Weekstwoplus0,-1.101196717,0.761511232,-333003.1175,10700000,40340.15117,0
P25-54,Amazon Prime,1 Week,threeplus,0,P25-54Amazon Prime4 Weeksthreeplus0,-0.944483106,0.659220747,-465529.4884,10700000,64186.09649,0
P25-54,Amazon Prime,1 Week,fourplus,0,P25-54Amazon Prime4 Weeksfourplus0,-0.790601199,0.558945071,-577515.7913,10700000,91668.5766,0
P25-54,Amazon Prime,1 Week,fiveplus,0,P25-54Amazon Prime4 Weeksfiveplus0,-0.63723043,0.459751363,-687958.5077,10700000,130550.5779,0
P25-54,Amazon Prime,1 Week,sixplus,0,P25-54Amazon Prime4 Weekssixplus0,-0.443218962,0.334982823,-786617.7116,10700000,203059.9566,0
P25-54,Amazon Prime,1 Week,sevenplus,0,P25-54Amazon Prime4 Weekssevenplus0,-0.104672913,0.09980509,-750734.1051,10700000,445082.7162,0
P25-54,Amazon Prime,1 Week,eightplus,0,P25-54Amazon Prime4 Weekseightplus0,-0.001845338,0.020636418,-65653.43377,10700000,1174245.164,0
P25-54,Amazon Prime,1 Week,nineplus,0,P25-54Amazon Prime4 Weeksnineplus0,0.002322938,0.009987823,346400.4968,10700000,1239205.095,0
P25-54,Amazon Prime,10 Weeks,oneplus,0,P25-54Amazon Prime4 Weeksoneplus0,0.212782676,6002.885746,-0.71910162,10700000,0,0.151639813
P25-54,Amazon Prime,10 Weeks,twoplus,0,P25-54Amazon Prime4 Weekstwoplus0,-2.108262627,1.45792813,-333003.1175,10700000,40340.15117,0
P25-54,Amazon Prime,10 Weeks,threeplus,0,P25-54Amazon Prime4 Weeksthreeplus0,-1.808231357,1.262090998,-465529.4884,10700000,64186.09649,0
