Key,Demographic,Ad Duration,Platform,Building,Reinforcing,Impacting,Activating,Active 1 Sec,Active 2 Sec,Active 3 Sec,Active 4 Sec,Active 5 Sec,Active 6 Sec,Active 7 Sec,Active 8 Sec,Active 9 Sec,Active 10 Sec,Passive 1 Sec,Passive 2 Sec,Passive 3 Sec,Passive 4 Sec,Passive 5 Sec,Passive 6 Sec,Passive 7 Sec,Passive 8 Sec,Passive 9 Sec,Passive 10 Sec,Any 1 Sec,Any 2 Sec,Any 3 Sec,Any 4 Sec,Any 5 Sec,Any 6 Sec,Any 7 Sec,Any 8 Sec,Any 9 Sec,Any 10 Sec
Linear TV RegionalP18-6415sec,P18-64,15sec,Linear TV Regional,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Seven NetworkP18-6415sec,P18-64,15sec,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Nine NetworkP18-6415sec,P18-64,15sec,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Ten NetworkP18-6415sec,P18-64,15sec,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap SBS NetworkP18-6415sec,P18-64,15sec,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Seven NetworkP18-6415sec,P18-64,15sec,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Nine NetworkP18-6415sec,P18-64,15sec,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 Ten NetworkP18-6415sec,P18-64,15sec,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Regional 4 SBS NetworkP18-6415sec,P18-64,15sec,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Foxtel LinearP18-6415sec,P18-64,15sec,Foxtel Linear,0.78,0.82,0.32,0.46,34.04564435,29.0985003,26.46127019,25.26396672,23.93210255,21.54331897,19.51907313,17.31254374,16.19801784,15.00201396,69.63956698,65.47777593,61.64938318,60.04192905,58.54774492,55.96688042,54.02083883,51.88127177,49.83506066,47.67488664,59.64394632,62.29103252,63.43265413,64.33776405,65.52378706,66.10951229,66.83175218,68.20396485,69.25880551,69.66231509
YouTube TrueViewP18-6415sec,P18-64,15sec,YouTube TrueView,0.21,0.72,0.23,0.72,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube Instant ReserveP18-6415sec,P18-64,15sec,YouTube Instant Reserve,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube SelectP18-6415sec,P18-64,15sec,YouTube Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube OMG SelectP18-6415sec,P18-64,15sec,YouTube OMG Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
Nine NowP18-6415sec,P18-64,15sec,Nine Now,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
Ten PlayP18-6415sec,P18-64,15sec,Ten Play,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
Seven PlusP18-6415sec,P18-64,15sec,Seven Plus,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
SBS On DemandP18-6415sec,P18-64,15sec,SBS On Demand,0.7,0.83,0.82,1,83.63717874,81.43610216,77.94606609,75.23383306,72.52144071,69.73235895,67.40241281,65.37417224,62.64198181,59.79539841,48.75540527,41.94722916,37.00555056,31.63108323,28.04189676,24.23688929,21.09477419,18.36000869,15.97978325,13.90813463,62.43223741,70.33763323,75.27005308,76.59544229,77.86419279,77.57812826,78.1227455,79.15664572,79.83981921,81.1286761
KayoP18-6415sec,P18-64,15sec,Kayo,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Foxtel GoP18-6415sec,P18-64,15sec,Foxtel Go,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
BingeP18-6415sec,P18-64,15sec,Binge,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
NetflixP18-6415sec,P18-64,15sec,Netflix,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Optus SportP18-6415sec,P18-64,15sec,Optus Sport,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Amazon PrimeP18-6415sec,P18-64,15sec,Amazon Prime,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Samsung In-StreamP18-6415sec,P18-64,15sec,Samsung In-Stream,0.7,0.83,0.82,1,70.91420109,66.70053518,63.98605323,54.29011093,49.38973051,46.94256974,44.1939892,40.87153569,39.96624393,37.89579169,58.8238645,52.36637518,47.73276957,42.82893888,38.58058914,34.75364783,31.30631398,28.20093304,25.40358551,22.8837165,55.01615948,61.81356311,64.44184277,65.51702604,67.0989325,70.96518591,72.77509732,74.12141837,76.25443071,78.05409444
Linear TV Metro & RegionalP18-6430sec,P18-64,30sec,Linear TV Metro & Regional,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV MetroP18-6430sec,P18-64,30sec,Linear TV Metro,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV RegionalP18-6430sec,P18-64,30sec,Linear TV Regional,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Metro 5 Cap Seven NetworkP18-6430sec,P18-64,30sec,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Metro 5 Cap Nine NetworkP18-6430sec,P18-64,30sec,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Metro 5 Cap Ten NetworkP18-6430sec,P18-64,30sec,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Metro 5 Cap SBS NetworkP18-6430sec,P18-64,30sec,Linear TV Metro 5 Cap SBS Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Regional 4 Seven NetworkP18-6430sec,P18-64,30sec,Linear TV Regional 4 Seven Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Regional 4 Nine NetworkP18-6430sec,P18-64,30sec,Linear TV Regional 4 Nine Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Regional 4 Ten NetworkP18-6430sec,P18-64,30sec,Linear TV Regional 4 Ten Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Linear TV Regional 4 SBS NetworkP18-6430sec,P18-64,30sec,Linear TV Regional 4 SBS Network,0.78,0.82,0.32,0.46,51.37618295,47.08601613,42.77191986,39.35185204,37.53828814,35.48970316,34.38779651,30.98929218,26.91479447,24.25051294,74.00902008,71.05740781,64.78694905,59.59686699,56.97891642,53.58464679,49.23617653,47.28736088,45.9233323,43.87747342,38.80121205,43.07664397,48.77594373,51.65241284,53.67943979,54.51813164,58.74479273,62.07649866,63.248115,65.26022393
Foxtel LinearP18-6430sec,P18-64,30sec,Foxtel Linear,0.78,0.82,0.32,0.46,37.96733605,34.46654544,31.44584765,30.04188205,28.26729283,27.0065723,25.48099475,24.04210903,22.9030029,21.64690208,70.07664834,66.22465388,61.86356735,60.43607154,59.30885722,57.49324385,55.39658066,53.7695375,52.85186279,50.9796046,52.00627696,54.86076669,56.41474756,57.78758968,59.46615606,60.12491842,60.58957621,61.39322977,62.22082632,62.47635479
YouTube TrueViewP18-6430sec,P18-64,30sec,YouTube TrueView,0.21,0.72,0.23,0.72,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube Instant ReserveP18-6430sec,P18-64,30sec,YouTube Instant Reserve,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube SelectP18-6430sec,P18-64,30sec,YouTube Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
YouTube OMG SelectP18-6430sec,P18-64,30sec,YouTube OMG Select,0.77,0.86,0.53,0.83,76.14942612,69.14393584,56.63289495,51.16956789,46.41445501,41.19074764,37.83917869,32.98738591,26.97019434,17.24135686,50.70492434,42.04567806,35.28869245,25.62528489,22.33682642,19.08549804,16.60093929,13.04928169,6.643810898,5.97853662,83.0308754,88.6789592,89.49006044,89.8497399,90.57866327,89.45254413,90.68503832,91.64955721,92.2205781,92.9445969
Nine NowP18-6430sec,P18-64,30sec,Nine Now,0.7,0.83,0.82,1,84.64880628,82.46194066,80.01310765,77.82394675,75.51020982,73.86461594,72.929676,71.77245026,70.02266638,68.88352164,52.36356682,47.32288838,42.48650242,38.47260573,36.9815084,32.92265727,30.08111962,27.48483362,25.11263174,22.94517338,62.59344737,69.47866168,74.98245147,75.70329883,77.35274825,80.3675619,80.50464,82.6116843,76.78168004,77.45963154
Ten PlayP18-6430sec,P18-64,30sec,Ten Play,0.7,0.83,0.82,1,84.64880628,82.46194066,80.01310765,77.82394675,75.51020982,73.86461594,72.929676,71.77245026,70.02266638,68.88352164,52.36356682,47.32288838,42.48650242,38.47260573,36.9815084,32.92265727,30.08111962,27.48483362,25.11263174,22.94517338,62.59344737,69.47866168,74.98245147,75.70329883,77.35274825,80.3675619,80.50464,82.6116843,76.78168004,77.45963154
Seven PlusP18-6430sec,P18-64,30sec,Seven Plus,0.7,0.83,0.82,1,84.64880628,82.46194066,80.01310765,77.82394675,75.51020982,73.86461594,72.929676,71.77245026,70.02266638,68.88352164,52.36356682,47.32288838,42.48650242,38.47260573,36.9815084,32.92265727,30.08111962,27.48483362,25.11263174,22.94517338,62.59344737,69.47866168,74.98245147,75.70329883,77.35274825,80.3675619,80.50464,82.6116843,76.78168004,77.45963154
SBS On DemandP18-6430sec,P18-64,30sec,SBS On Demand,0.7,0.83,0.82,1,84.64880628,82.46194066,80.01310765,77.82394675,75.51020982,73.86461594,72.929676,71.77245026,70.02266638,68.88352164,52.36356682,47.32288838,42.48650242,38.47260573,36.9815084,32.92265727,30.08111962,27.48483362,25.11263174,22.94517338,62.59344737,69.47866168,74.98245147,75.70329883,77.35274825,80.3675619,80.50464,82.6116843,76.78168004,77.45963154
KayoP18-6430sec,P18-64,30sec,Kayo,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
Foxtel GoP18-6430sec,P18-64,30sec,Foxtel Go,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
BingeP18-6430sec,P18-64,30sec,Binge,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
NetflixP18-6430sec,P18-64,30sec,Netflix,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
Optus SportP18-6430sec,P18-64,30sec,Optus Sport,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
Amazon PrimeP18-6430sec,P18-64,30sec,Amazon Prime,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
Samsung In-StreamP18-6430sec,P18-64,30sec,Samsung In-Stream,0.7,0.83,0.82,1,72.68123963,70.02764203,67.1791139,64.52454744,62.67028294,61.4260771,59.65064341,54.84889599,54.33127676,53.98417925,60.28963629,54.97847605,50.11475161,50.902786,48.9546392,45.47642498,42.25556021,37.84516575,34.53437449,32.59883481,53.6329153,57.51481462,61.55175858,62.75480043,66.05998051,69.46732216,71.07229302,72.1991912,72.77819645,72.98813358
Linear TV Metro & RegionalP18-64Other,P18-64,Other,Linear TV Metro & Regional,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV MetroP18-64Other,P18-64,Other,Linear TV Metro,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV RegionalP18-64Other,P18-64,Other,Linear TV Regional,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Seven NetworkP18-64Other,P18-64,Other,Linear TV Metro 5 Cap Seven Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Nine NetworkP18-64Other,P18-64,Other,Linear TV Metro 5 Cap Nine Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
Linear TV Metro 5 Cap Ten NetworkP18-64Other,P18-64,Other,Linear TV Metro 5 Cap Ten Network,0.78,0.82,0.32,0.46,48.33207567,43.35404634,40.13788611,36.73128128,34.68215902,32.63407016,31.26080581,27.75906599,22.49105514,19.80943303,69.40731657,66.36817973,60.09304919,54.15855698,51.18854666,46.46633413,41.9002174,39.23992849,36.78709646,33.82925292,41.17584719,44.9430015,49.27995379,53.39667152,55.32632303,55.9892583,60.41356,63.73083185,65.86955104,68.05129836
